Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity,Start Time,Meter Start (Wh),Meter End(Wh),Meter Total(Wh),Total Duration (s),Charger_name
11946,57,209,27,Clarity PHEV,2018,110.0,,,44.0,40.0,,SI,1.5L,4.0,"1.5L I4;
135 kW electric motor",Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 08:50,88,88,0,0,Charger_92
11913,45,351,27,Ioniq,2018,,,,55.0,54.0,,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 09:50,19,19,0,0,Charger_7
11914,45,351,27,Ioniq Blue,2018,,,,57.0,59.0,,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 10:50,98,98,0,0,Charger_56
11844,41,351,27,Ioniq Electric,2018,150.0,122.0,,,,,e-motor,88 kW electric motor,,"88 kW electric motor;
78 Ah battery",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,17.11.2018 11:50,23,23,0,0,Charger_47
11947,57,351,27,Ioniq Plug-in Hybrid,2018,119.0,,,53.0,52.0,,SI,1.6L,4.0,"1.6L I4;
32 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 12:50,66,66,0,0,Charger_80
11986,45,351,27,Sonata Hybrid,2018,,,,39.0,44.0,,SI,2.0L,4.0,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 13:50,82,82,0,0,Charger_58
11987,45,351,27,Sonata Hybrid SE,2018,,,,40.0,46.0,,SI,2.0L,4.0,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 14:50,87,87,0,0,Charger_51
12026,57,351,27,Sonata Plug-in Hybrid,2018,99.0,,,37.0,42.0,,SI,2.0L,4.0,"2.0L I4;
50 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 15:50,14,14,0,0,Charger_26
11915,45,359,27,Q50 Hybrid,2018,,,,27.0,32.0,,SI,3.5L,6.0,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 16:50,74,74,0,0,Charger_10
11916,45,359,27,Q50 Hybrid AWD,2018,,,,26.0,30.0,,SI,3.5L,6.0,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 17:50,17,17,0,0,Charger_30
11917,45,359,27,Q70 Hybrid,2018,,,,28.0,33.0,,SI,3.5L,6.0,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,17.11.2018 18:50,15,15,0,0,Charger_5
11821,35,385,29,F-Pace,2018,,,,26.0,33.0,,CI,2.0L,4.0,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,SUV,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.11.2018 19:50,43,43,0,0,Charger_77
11822,35,385,27,XE,2018,,,,32.0,42.0,,CI,2.0L,4.0,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.11.2018 20:50,15,15,0,0,Charger_32
11823,35,385,27,XE AWD,2018,,,,30.0,40.0,,CI,2.0L,4.0,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.11.2018 21:50,35,35,0,0,Charger_79
11824,35,385,27,XF,2018,,,,31.0,42.0,,CI,2.0L,4.0,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.11.2018 22:50,99,99,0,0,Charger_88
11825,35,385,27,XF AWD,2018,,,,30.0,40.0,,CI,2.0L,4.0,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),,,,,,,,,,,,,,,17.11.2018 23:50,22,22,0,0,Charger_8
11892,11,275,29,Cherokee 4WD,2018,14.0,21.0,,21.0,28.0,,SI,2.4L,4.0,2.4L I4,Jeep,https://www.jeep.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.11.2018 00:50,60,60,0,0,Charger_15
11891,11,275,29,Cherokee FWD,2018,15.0,22.0,,21.0,30.0,,SI,2.4L,4.0,2.4L I4,Jeep,https://www.jeep.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.11.2018 01:50,28,28,0,0,Charger_1
11893,11,275,29,Renegade 4x2,2018,16.0,23.0,,22.0,30.0,,SI,2.4L,4.0,2.4L I4,Jeep,https://www.jeep.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.11.2018 02:50,77,77,0,0,Charger_42
11949,57,424,27,Revero,2018,60.0,,,20.0,21.0,,SI,2.0L,4.0,"2.0L I4;
150 kW & 150 kW electric motor",Karma,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 03:50,16,16,0,0,Charger_23
11918,45,361,27,Niro,2018,,,,51.0,46.0,,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 04:50,50,50,0,0,Charger_10
11919,45,361,27,Niro FE,2018,,,,52.0,49.0,,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 05:50,49,49,0,0,Charger_14
11971,57,361,27,Niro Plug-in Hybrid,2018,105.0,,,48.0,44.0,,SI,1.6L,4.0,"1.6L I4;
32 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 06:50,57,57,0,0,Charger_97
11920,45,361,27,Niro Touring,2018,,,,46.0,40.0,,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 07:50,96,96,0,0,Charger_73
11921,45,361,27,Optima Hybrid,2018,,,,39.0,46.0,,SI,2.0L,4.0,2.0L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 08:50,62,62,0,0,Charger_16
11948,57,361,27,Optima Plug-In Hybrid,2018,103.0,,,38.0,43.0,,SI,2.0L,4.0,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 09:50,20,20,0,0,Charger_69
11845,41,361,27,Soul,2018,124.0,93.0,,,,,e-motor,81 kW electric motor,,"81 kW electric motor;
80 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,18.11.2018 10:50,61,61,0,0,Charger_89
11820,35,387,29,Range Rover Velar,2018,,,,26.0,30.0,,CI,2.0L,4.0,2.0L I4,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),,,,,,,,,,,,,,,18.11.2018 11:50,19,19,0,0,Charger_91
11923,45,243,27,ES 300h,2018,,,,40.0,39.0,,SI,2.5L,4.0,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 12:50,48,48,0,0,Charger_24
11924,45,243,27,GS 450h,2018,,,,29.0,34.0,,SI,3.5L,6.0,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 13:50,75,75,0,0,Charger_81
11922,45,243,27,LC 500h,2018,,,,26.0,35.0,,SI,3.5L,6.0,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 14:50,1,1,0,0,Charger_15
11989,45,243,27,LS 500h,2018,,,,25.0,33.0,,SI,3.5L,6.0,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 15:50,14,14,0,0,Charger_81
11981,45,243,27,LS 500h AWD,2018,,,,23.0,31.0,,SI,3.5L,6.0,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 16:50,86,86,0,0,Charger_48
11925,45,243,27,NX 300h AWD,2018,,,,33.0,30.0,,SI,2.5L,4.0,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 17:50,6,6,0,0,Charger_1
11968,45,243,29,RX 450h AWD,2018,,,,31.0,28.0,,SI,3.5L,6.0,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 18:50,52,52,0,0,Charger_99
11995,45,243,29,RX 450h  L AWD,2018,,,,28.0,29.0,,SI,3.5L,6.0,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 19:50,26,26,0,0,Charger_91
11926,45,227,27,MKZ Hybrid FWD,2018,,,,41.0,38.0,,SI,2.0L,4.0,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 20:50,7,7,0,0,Charger_72
11973,57,239,27,C350e,2018,56.0,,,28.0,32.0,,SI,2.0L,4.0,"2.0L I4;
60 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,18.11.2018 21:50,37,37,0,0,Charger_92
11894,11,239,29,CLA 250 4matic,2018,17.0,24.0,,24.0,32.0,,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.11.2018 22:50,73,73,0,0,Charger_52
11895,11,239,29,GLA 250 4matic,2018,17.0,23.0,,23.0,31.0,,SI,2.0,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,18.11.2018 23:50,82,82,0,0,Charger_56
11984,57,239,29,GLC 350e 4MATIC,2018,74.0,,,24.0,27.0,,SI,2.0L,4.0,"2.0L I4;
60 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 00:50,73,73,0,0,Charger_54
11896,11,239,29,GLE 350 4matic,2018,13.0,17.0,,18.0,22.0,,SI,3.5L,6.0,3.5L V6,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,19.11.2018 01:50,34,34,0,0,Charger_90
11950,57,239,29,GLE550e,2018,69.0,,,20.0,23.0,,SI,3.0L,6.0,"3.0L V6;
85 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 02:50,3,3,0,0,Charger_27
11951,57,425,27,Cooper SE Countryman ALL4,2018,65.0,,,28.0,27.0,,SI,1.5L,3.0,"1.5L I3;
65 kW electric motor",Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 03:50,16,16,0,0,Charger_65
11972,57,263,29,Outlander PHEV,2018,74.0,,,25.0,26.0,,SI,2.0L,4.0,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 04:50,65,65,0,0,Charger_24
11899,11,217,25,Frontier 2WD FFV,2018,11.0,16.0,,16.0,22.0,,SI,4.0L,6.0,4.0L V6,Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,19.11.2018 05:50,50,50,0,0,Charger_11
11900,11,217,25,Frontier 4WD FFV,2018,11.0,15.0,,15.0,21.0,,SI,4.0L,6.0,4.0L V6,Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,19.11.2018 06:50,20,20,0,0,Charger_62
11974,41,217,27,Leaf,2018,125.0,100.0,,,,,e-motor,110 kW electric motor,,"110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,19.11.2018 07:50,92,92,0,0,Charger_72
11927,45,217,29,Rogue AWD Hybrid,2018,,,,31.0,34.0,,SI,2.0L,4.0,2.0L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 08:50,94,94,0,0,Charger_21
11928,45,217,29,Rogue FWD Hybrid,2018,,,,33.0,35.0,,SI,2.0L,4.0,2.0L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 09:50,83,83,0,0,Charger_54
11839,35,217,25,Titan HD 2WD/4WD,2018,,,,,,,CI,5.0L,8.0,5.0L V8,Nissan,http://www.nissanusa.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,19.11.2018 10:50,69,69,0,0,Charger_11
11997,57,391,29,Cayenne S e-Hybrid,2018,47.0,,,21.0,24.0,,SI,3.0L,6.0,"3.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 11:50,98,98,0,0,Charger_61
12027,57,391,27,Panamera 4 e-Hybrid,2018,46.0,,,20.0,25.0,,SI,2.9L,6.0,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 12:50,46,46,0,0,Charger_8
12028,57,391,27,Panamera 4 e-Hybrid Executive,2018,46.0,,,20.0,25.0,,SI,2.9L,6.0,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 13:50,0,0,0,0,Charger_10
11998,57,391,27,Panamera 4 e-Hybrid ST,2018,46.0,,,20.0,25.0,,SI,2.9L,6.0,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 14:50,92,92,0,0,Charger_36
11999,57,391,27,Panamera Turbo S e-Hybrid,2018,49.0,,,19.0,23.0,,SI,4.0L,6.0,"4.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 15:50,69,69,0,0,Charger_41
12000,57,391,27,Panamera Turbo S e-Hybrid Executive,2018,49.0,,,19.0,23.0,,SI,4.0L,6.0,"4.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 16:50,78,78,0,0,Charger_67
12001,57,391,27,Panamera Turbo S e-Hybrid ST,2018,49.0,,,19.0,23.0,,SI,4.0L,6.0,"4.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,19.11.2018 17:50,94,94,0,0,Charger_58
11897,11,349,25,1500 2WD,2018,12.0,17.0,,17.0,25.0,,SI,3.6L,6.0,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,19.11.2018 18:50,90,90,0,0,Charger_82
11898,11,349,25,1500 4WD,2018,11.0,16.0,,16.0,23.0,,SI,3.6L,6.0,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,19.11.2018 19:50,23,23,0,0,Charger_84
11840,35,349,25,1500 HD,2018,,,,,,,CI,3.0L,6.0,3.0L V6,Ram,http://www.ramtrucks.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,19.11.2018 20:50,43,43,0,0,Charger_58
12014,35,349,25,2500 HD,2018,,,,,,,CI,6.7L,6.0,6.7L I6,Ram,http://www.ramtrucks.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,,19.11.2018 21:50,31,31,0,0,Charger_18
12020,3,349,25,2500 HD,2018,,,,,,,SI,5.7L,8.0,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,,19.11.2018 22:50,58,58,0,0,Charger_10
11849,41,381,27,fortwo electric drive convertable,2018,112.0,91.0,,,,,e-motor,60 kW electric motor,,"60 kW electric motor;
51 Ah battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,19.11.2018 23:50,69,69,0,0,Charger_59
11847,41,381,27,fortwo electric drive coupe,2018,124.0,94.0,,,,,e-motor,60 kW electric motor,,"60 kW electric motor;
51 Ah battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 00:50,3,3,0,0,Charger_7
11966,41,237,27,Model 3 Long Range,2018,136.0,123.0,,,,,e-motor,211 kW electric motor,,"211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 01:50,1,1,0,0,Charger_52
12057,41,237,27,Model 3 Long Range AWD,2018,120.0,112.0,,,,,e-motor,147 kW and 188 kW electric motor,,"147 kW and 188 kW electric motors; 
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 02:50,77,77,0,0,Charger_26
12058,41,237,27,Model 3 Long Range AWD Performance,2018,120.0,112.0,,,,,e-motor,147 kW and 188 kW electric motor,,"147 kW and 211 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 03:50,50,50,0,0,Charger_93
11965,41,237,27,Model S 75 kWh,2018,97.0,100.0,,,,,e-motor,270 kW electric motor,,"270 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 04:50,59,59,0,0,Charger_70
11964,41,237,27,Model S AWD - 100D,2018,101.0,102.0,,,,,e-motor,193 kW electric motor (X2),,"193 kW electric motor (X2);
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 05:50,32,32,0,0,Charger_36
11962,41,237,27,Model S AWD - 75D,2018,102.0,105.0,,,,,e-motor,193 kW electric motor (X2),,"193 kW electric motor (X2);
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 06:50,24,24,0,0,Charger_65
11963,41,237,27,Model S AWD - P100D,2018,92.0,105.0,,,,,e-motor,193 kW and 375 kW electric motor,,"193 kW and 375 kW electric motors;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 07:50,45,45,0,0,Charger_86
11959,41,237,29,Model X AWD - 100D,2018,86.0,89.0,,,,,e-motor,193 kW electric motor (X2),,"193 kW electric motors (X2);
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 08:50,70,70,0,0,Charger_5
11958,41,237,29,Model X AWD - 75D,2018,91.0,95.0,,,,,e-motor,193 kW electric motor (X2),,"193 kW electric motor (X2);
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 09:50,41,41,0,0,Charger_36
11961,41,237,29,Model X AWD - P100D,2018,83.0,89.0,,,,,e-motor,193 kW and 375 kW electric motor,,"193 kW and 375 kW electric motors;
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,,,,,,,,,,,,,,,20.11.2018 10:50,56,56,0,0,Charger_92
11929,45,221,27,Avalon Hybrid,2018,,,,40.0,39.0,,SI,2.5L,4.0,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 11:50,77,77,0,0,Charger_45
11930,45,221,27,Camry Hybrid LE,2018,,,,52.0,53.0,,SI,2.5L,4.0,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 12:50,24,24,0,0,Charger_66
11931,45,221,27,Camry Hybrid XLE/SE,2018,,,,44.0,47.0,,SI,2.5L,4.0,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 13:50,4,4,0,0,Charger_14
11982,45,221,29,Highlander Hybrid AWD,2018,,,,29.0,27.0,,SI,3.5L,6.0,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 14:50,28,28,0,0,Charger_49
11983,45,221,29,Highlander Hybrid AWD LE Plus,2018,,,,30.0,28.0,,SI,3.5L,6.0,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 15:50,86,86,0,0,Charger_25
11988,9,221,27,Mirai,2018,66.0,66.0,,,,,SI,,,,Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,,,,,,,,,,,,,,,20.11.2018 16:50,31,31,0,0,Charger_69
11932,45,221,27,Prius,2018,,,,54.0,50.0,,SI,1.8L,4.0,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 17:50,41,41,0,0,Charger_82
11934,45,221,27,Prius c,2018,,,,48.0,43.0,,SI,1.5L,4.0,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 18:50,68,68,0,0,Charger_17
11933,45,221,27,Prius Eco,2018,,,,58.0,53.0,,SI,1.8L,4.0,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 19:50,57,57,0,0,Charger_66
11985,57,221,27,Prius Prime,2018,,,133,55.0,53.0,54,,1.8L,4.0,"1.8L I4;
53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,25,,Blended,,,,,,,,,,,,20.11.2018 20:50,0,0,0,0,Charger_28
11935,45,221,29,RAV4 Hybrid AWD,2018,,,,34.0,30.0,,SI,2.5L,4.0,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,20.11.2018 21:50,54,54,0,0,Charger_68
11902,11,221,25,Sequoia 4WD FFV,2018,9.0,13.0,,13.0,17.0,,SI,5.7L,8.0,5.7L V8,Toyota,http://www.toyota.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,20.11.2018 22:50,75,75,0,0,Charger_34
11901,11,221,25,Tundra 4WD FFV,2018,9.0,12.0,,13.0,17.0,,SI,5.7L,8.0,5.7L V8,Toyota,http://www.toyota.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,20.11.2018 23:50,34,34,0,0,Charger_63
11952,57,395,27,S90 AWD,2018,71.0,,,26.0,33.0,,SI,2.0L,4.0,"2.0L I4;
34 & 65 kW electric motor",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,21.11.2018 00:50,49,49,0,0,Charger_1
11953,57,395,29,XC60 AWD,2018,59.0,,,26.0,28.0,,SI,2.0L,4.0,"2.0L I4;
34 & 65 kW electric motor",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,21.11.2018 01:50,80,80,0,0,Charger_2
11954,57,395,29,XC90 AWD,2018,62.0,,,26.0,30.0,,SI,2.0L,4.0,"2.0L I4;
34 & 65 kW electric motor",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,21.11.2018 02:50,60,60,0,0,Charger_34
11783,45,365,29,MDX Hybrid,2017,,,,26.0,27.0,,SI,3.0L,6.0,3.0L V6,Acura,http://www.acura.com/,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,,21.11.2018 03:50,49,49,0,0,Charger_76
11692,45,365,27,NSX Hybrid,2017,,,,21.0,22.0,,SI,3.5L,,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,21.11.2018 04:50,6,6,0,0,Charger_60
11693,45,365,27,RLX Hybrid,2017,,,,29.0,30.0,,SI,3.5L,,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,,21.11.2018 05:50,80,80,0,0,Charger_25
11715,57,377,27,A3 e-tron,2017,83.0,,,,,,e-motor,1.4L,,1.4L I4 80 kW electric motor,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,21.11.2018 06:50,5,5,0,0,Charger_32
11647,11,377,27,A5 Cabriolet quattro,2017,15.0,21.0,,,,,SI,2.0L,,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,21.11.2018 07:50,65,65,0,0,Charger_22
11648,11,377,27,A5 quattro,2017,15.0,22.0,,22.0,30.0,,SI,2.0L,4.0,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,21.11.2018 08:50,74,74,0,0,Charger_11
11817,11,377,29,Q5 AWD,2017,20.0,27.0,,14.0,19.0,,SI,2.0L,4.0,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,,21.11.2018 09:50,89,89,0,0,Charger_42
